758655113221189632	2	5	n't	Retirement	1	0
745280743425851392	2	9	n't	Death	1	0
754000754059448321	7	2	not	loving	1	0
777889779056795650	9	16	nothing	good	1	0
777889779056795650	9	20	nothing	Bad	1	0
777889779056795650	9	24	nothing	fun	1	0
777889779056795650	23	16	so	good	2	0
777889779056795650	23	24	so	fun	2	1
724083644101496832	3	4	perfectly	candid	2	1
766661124137840640	1	3	Without	humble	1	1
766661124137840640	1	6	Without	confidence	1	0
766661124137840640	1	15	Without	successful	1	0
766661124137840640	1	17	Without	happy	1	0
766661124137840640	13	3	not	humble	1	0
766661124137840640	13	6	not	confidence	1	0
766661124137840640	13	15	not	successful	1	1
766661124137840640	13	17	not	happy	1	1
772876195310415873	12	7	not	Godless	1	0
717341257832521728	6	14	not	success	1	0
717341257832521728	9	14	nor	success	1	0
803605746822840320	10	3	few	ashamed	3	0
753536735208886272	16	1	no	Late	1	0
751080475716878336	1	8	So	friends	2	0
743090040369221632	8	14	more	curse	2	0
761566098898710528	4	1	some	Omg	3	0
764558850770870272	5	15	so	damn	2	0
764558850770870272	5	16	so	good	2	0
764558850770870272	7	15	not	damn	1	0
764558850770870272	7	16	not	good	1	0
764558850770870272	14	15	so	damn	2	1
764558850770870272	14	16	so	good	2	1
755263229606100993	3	11	really	Trump	2	0
755263229606100993	3	18	really	deal	2	0
755263229606100993	20	11	Not	Trump	1	0
755263229606100993	20	18	Not	deal	1	0
767858998175465473	15	22	some	antagonist	3	0
769507021544624128	2	11	some	Love	3	0
779989105035907073	10	7	few	daughter	3	0
798454774827982848	13	3	lots	birthday	2	0
798454774827982848	13	15	lots	love	2	1
798454774827982848	13	21	lots	God	2	0
798454774827982848	13	22	lots	bless	2	0
790935475192205316	12	18	not	terrible	1	0
778318174353813504	2	3	absolutely	love	2	1
778318174353813504	2	13	absolutely	fall	2	0
803429522502717440	16	14	so	quote	2	0
803429522502717440	16	17	so	sad	2	1
767679936358342656	7	10	n't	happiness	1	0
719830601491214336	15	13	so	Love	2	1
760948550658293760	7	4	Never	Lesbian	1	0
760948550658293760	7	8	Never	Watch	1	1
760948550658293760	7	9	Never	Lesbian	1	0
760948550658293760	7	10	Never	Porn	1	0
760948550658293760	7	12	Never	Elite	1	0
758014372862013440	2	4	some	volunteer	3	1
758014372862013440	24	4	not	volunteer	1	0
747560759996059648	2	3	not	bout	1	1
784881895003783168	10	14	No	wanting	1	0
715179478549471232	4	1	not	Angry	1	0
715179478549471232	4	8	not	angry	1	0
803666310823493633	10	4	never	painful	1	0
775399403888730112	3	7	so	cancer	2	0
775399403888730112	3	10	so	beast	2	0
791040511771631621	6	9	so	joy	2	0
791040511771631621	6	22	so	John	2	0
798214835817222144	3	14	n't	blessed	1	0
782213877652152320	3	9	so	Trump	2	0
782213877652152320	3	12	so	degrading	2	0
782213877652152320	6	9	n't	Trump	1	0
782213877652152320	6	12	n't	degrading	1	0
720160213127421953	7	10	some	favorite	3	1
720160213127421953	16	10	NOT	favorite	1	0
796354552521846785	12	2	no	Happiness	1	0
796354552521846785	12	13	no	beauty	1	1
796354552521846785	14	13	without	beauty	1	0
796354552521846785	14	2	without	Happiness	1	0
795609885929078784	21	3	n't	fear	1	0
795609885929078784	21	28	n't	fire	1	0
768569125463531520	1	9	Perfectly	favorite	2	0
797042286957854720	3	2	doesnt	happiness	1	0
797042286957854720	3	27	doesnt	HAPPY	1	0
783358264369119232	3	1	so	Love	2	1
730479289133637636	16	1	so	Amazing	2	0
805456806831071232	3	12	almost	share	3	0
805456806831071232	13	12	some	share	3	0
799443964893900801	4	6	n't	virtuous	1	1
799443964893900801	4	20	n't	good	1	0
727248683876683780	6	7	so	happy	2	1
762975349974175744	5	13	Real	watch	2	0
751431386993754112	15	1	completely	Sick	2	0
751431386993754112	15	4	completely	stomach	2	0
751431386993754112	15	16	completely	unacceptable	2	1
751431386993754112	15	20	completely	Evil	2	0
781126957979271168	20	15	no	hostage	1	0
800847837483319297	9	19	rarely	funny	3	0
792950899647868928	18	9	some	Organization	3	0
792950899647868928	18	22	some	hating	3	0
720328492546670592	8	14	Not	Glad	1	0
780030093116792832	3	2	never	Happiness	1	0
790467617597321216	5	7	not	young	1	0
790467617597321216	5	11	not	suffering	1	0
790467617597321216	5	14	not	pay	1	0
719568634641825792	21	12	not	afraid	1	0
719568634641825792	21	14	not	Afraid	1	0
719568634641825792	21	19	not	afraid	1	0
719568634641825792	21	26	not	afraid	1	0
779564554351239168	13	11	n't	divorce	1	0
779564554351239168	13	14	n't	harm	1	1
756153136247627776	4	6	not	good	1	1
756153136247627776	4	12	not	good	1	0
756153136247627776	4	20	not	Unknown	1	0
784413148132495360	12	7	n't	shit	1	0
782658934180052992	1	4	so	happy	2	0
782658934180052992	1	6	so	happy	2	0
782658934180052992	1	12	so	happy	2	0
782658934180052992	1	14	so	Happy	2	0
782658934180052992	1	15	so	Love	2	0
782658934180052992	1	16	so	happy	2	0
782658934180052992	3	4	so	happy	2	1
782658934180052992	3	6	so	happy	2	0
782658934180052992	3	12	so	happy	2	0
782658934180052992	3	14	so	Happy	2	0
782658934180052992	3	15	so	Love	2	0
782658934180052992	3	16	so	happy	2	0
782658934180052992	5	4	so	happy	2	0
782658934180052992	5	6	so	happy	2	1
782658934180052992	5	12	so	happy	2	0
782658934180052992	5	14	so	Happy	2	0
782658934180052992	5	15	so	Love	2	0
782658934180052992	5	16	so	happy	2	0
741532073253580800	4	8	so	loss	2	0
801352108083740673	2	9	n't	good	1	0
754234856301731840	1	5	Never	surprising	1	0
798420198822907905	4	5	Incredibly	Successful	2	1
785580584269520896	13	7	so	birthday	2	0
785580584269520896	13	14	so	sweet	2	1
785580584269520896	13	19	so	love	2	0
785580584269520896	16	7	Very	birthday	2	0
785580584269520896	16	14	Very	sweet	2	0
785580584269520896	16	19	Very	love	2	1
742056997973987329	14	1	not	Hatred	1	0
742056997973987329	14	27	not	hate	1	0
781503225954496512	7	9	lack	mortuary	1	1
723658047017508864	12	6	so	happy	2	0
723658047017508864	12	13	so	happy	2	1
723658047017508864	12	22	so	safe	2	0
785982843847520256	8	2	nothing	clown	1	0
785982843847520256	8	9	nothing	funny	1	1
805774778909020161	3	12	n't	lost	1	0
719361100739792896	2	1	nothing	Expect	1	1
719361100739792896	2	16	nothing	perfect	1	0
745064553013186561	13	2	more	rejects	2	0
745064553013186561	13	5	more	gun	2	0
745064553013186561	13	9	more	Politics	2	0
782626364742656003	10	6	n't	disagreement	1	0
782626364742656003	10	14	n't	foul	1	0
794263989127675909	16	17	SO	blessed	2	1
804505823246512129	6	7	n't	score	1	1
737870939237568512	8	2	no	desert	1	0
737870939237568512	8	9	no	ambition	1	1
737870939237568512	8	12	no	shit	1	0
737870939237568512	27	12	no	shit	1	0
737870939237568512	27	2	no	desert	1	0
737870939237568512	27	9	no	ambition	1	0
744464774688346112	12	13	no	change	1	1
794653192881586178	1	2	Fucking	anxiety	2	1
766249559483908097	4	19	so	watch	2	0
766249559483908097	8	19	n't	watch	1	0
784067919160283136	3	6	truly	terrible	2	0
718626910486421504	7	4	so	young	2	0
718626910486421504	7	9	so	worrying	2	0
782067713174740993	15	1	some	Happy	3	0
782067713174740993	15	8	some	good	3	0
782067713174740993	15	12	some	treat	3	0
751520821030551552	3	4	so	unfair	2	1
772468028520865793	6	7	Without	Fire	1	1
772468028520865793	6	19	Without	create	1	0
772468028520865793	23	7	So	Fire	2	0
772468028520865793	23	19	So	create	2	0
772468028520865793	23	24	So	spread	2	0
772468028520865793	23	27	So	Love	2	0
749972911583326210	3	6	n't	apologize	1	1
749972911583326210	3	22	n't	Irate	1	0
749972911583326210	14	22	not	Irate	1	0
749972911583326210	14	6	not	apologize	1	0
772175359513092096	13	6	fucking	HILARIOUS	2	0
772062169605165057	11	4	thoroughly	Joy	2	0
772062169605165057	11	17	thoroughly	amazing	2	0
727629726324416514	7	8	so	glad	2	1
727629726324416514	7	10	so	finally	2	0
729083708993470464	22	11	some	watch	3	0
729083708993470464	22	18	some	found	3	0
756521431039614980	18	5	more	kind	2	0
753421978283941888	11	1	truly	Love	2	0
753421978283941888	11	12	truly	happy	2	1
737862432345980928	18	3	no	HATE	1	0
737862432345980928	18	19	no	good	1	1
802251887437299712	14	9	nearly	watch	3	0
802251887437299712	14	23	nearly	crushed	3	0
766624657738915840	10	11	so	happy	2	1
750893569531977729	11	4	really	surprise	2	0
781355428953354240	1	4	Some	shot	3	0
781355428953354240	1	8	Some	boy	3	0
792037776971616256	7	10	so	hunting	2	0
792037776971616256	7	12	so	Bad	2	0
755728624867799040	11	4	n't	lie	1	0
789210088296833024	6	2	No	Tough	1	0
742450725276536832	12	16	nothing	change	1	0
714553918060109825	4	3	no	guess	1	0
714553918060109825	4	6	no	battle	1	1
790996853823275008	4	5	So	Good	2	1
803773297305456640	2	3	VERY	MAD	2	1
781927848789495808	6	7	more	vivid	2	1
746397663055192064	4	7	lot	cheering	2	0
746397663055192064	13	7	n't	cheering	1	0
746397663055192064	11	7	really	cheering	2	0
787787738636492801	1	12	No	respect	1	0
787787738636492801	1	14	No	compassion	1	0
796119511678205954	9	10	no	romantic	1	1
738034021737893889	1	4	Never	hate	1	0
738034021737893889	1	13	Never	success	1	0
799538661540904960	6	17	not	subjected	1	0
799538661540904960	15	17	n't	subjected	1	1
799538661540904960	22	17	not	subjected	1	0
740501685844512768	33	1	rather	grieve	3	0
756795342482448384	19	6	real	perfect	2	0
780321959951425536	17	5	more	smile	2	0
734809156490690560	2	18	some	lost	3	0
745399446532284419	1	6	Nothing	perfect	1	0
745399446532284419	1	8	Nothing	love	1	0
745399446532284419	5	6	more	perfect	2	1
745399446532284419	5	8	more	love	2	0
766380860908134400	7	12	little	bloody	3	0
800691225573621760	7	14	without	Cross	1	0
800691225573621760	7	17	without	pretty	1	0
800691225573621760	7	20	without	good	1	0
800691225573621760	7	21	without	music	1	0
737709883601084416	13	6	lack	John	1	0
758896815651430400	8	4	really	perfect	2	0
758896815651430400	8	9	really	weird	2	1
779039036203671552	6	4	little	feeling	3	1
804077611941056517	3	11	not	punished	1	0
804077611941056517	3	14	not	anger	1	0
803254734115192832	6	11	Super	Joy	2	0
762398163479048192	2	1	Without	Happy	1	0
796444558422740993	2	3	n't	sweat	1	1
728913032143851520	6	4	so	loves	2	1
728913032143851520	6	12	so	share	2	0
728913032143851520	6	22	so	joy	2	0
717361310607024128	16	1	more	Good	2	0
717361310607024128	16	7	more	happy	2	0
747454469059686400	3	4	so	scared	2	1
747454469059686400	3	6	so	insult	2	0
747454469059686400	3	11	so	mouth	2	0
747454469059686400	3	17	so	hire	2	0
752864113865424896	11	4	more	happy	2	0
776508435911303168	4	5	so	happy	2	1
774798179229323264	4	2	not	Success	1	0
774798179229323264	4	7	not	failure	1	0
774798179229323264	4	10	not	fatal	1	0
774798179229323264	9	2	not	Success	1	0
774798179229323264	9	7	not	failure	1	0
774798179229323264	9	10	not	fatal	1	1
774882392825667584	8	9	some	silly	3	1
774882392825667584	13	14	n't	panic	1	1
753451516762161152	3	4	more	evil	2	1
753451516762161152	1	4	Nothing	evil	1	0
800896683169161216	10	6	more	football	2	0
782345956301893632	8	4	without	finally	1	0
782345956301893632	8	10	without	penalty	1	1
752574950163288064	2	3	bit	crazy	3	1
752574950163288064	2	10	bit	friend	3	0
764286878937939968	4	5	not	diminish	1	1
764286878937939968	4	15	not	hatred	1	0
764286878937939968	4	17	not	hatred	1	0
764286878937939968	4	21	not	love	1	0
764286878937939968	12	15	not	hatred	1	0
764286878937939968	12	17	not	hatred	1	0
764286878937939968	12	21	not	love	1	0
772017500636708864	4	15	some	hide	3	0
776548365462941696	3	4	so	sad	2	1
787834006070923264	1	8	No	row	1	0
776191316627644416	13	14	n't	scream	1	1
776191316627644416	13	18	n't	beautiful	1	0
770159554814353410	3	4	really	missing	2	1
770159554814353410	3	11	really	sad	2	0
783204528900415489	6	7	so	happy	2	1
768175739787055104	4	5	some	fire	3	1
804157417034543104	19	6	more	harass	2	0
804157417034543104	19	20	more	powerful	2	1
722111297043697664	6	4	not	journey	1	0
722111297043697664	6	8	not	destination	1	1
722111297043697664	6	22	not	journey	1	0
792841045285502977	4	5	without	laughter	1	1
792841045285502977	4	9	without	wasted	1	0
767930063744487425	7	4	n't	guess	1	0
805840191093084160	9	11	not	confined	1	1
769693651333025792	2	3	so	sad	2	1
769693651333025792	2	1	so	OMG	2	0
797311884873506816	4	5	little	star	3	1
764244977392181249	13	14	so	sick	2	1
764244977392181249	13	11	so	Sick	2	0
735226494428053505	6	7	more	violently	2	1
735226494428053505	6	11	more	kick	2	0
735226494428053505	6	15	more	lost	2	0
735226494428053505	6	22	more	ignorant	2	0
762156847738396674	11	12	n't	fear	1	1
762156847738396674	11	13	n't	death	1	0
718177148289179648	18	21	LACK	Freedom	1	1
760210610994851840	8	9	some	good	3	0
760210610994851840	8	10	some	food	3	1
798572934449205248	2	6	so	love	2	1
750441981441142784	1	2	So	thankful	2	1
750441981441142784	1	10	So	God	2	0
794736138875506688	9	10	radically	change	2	1
746977400039309312	7	8	No	opposition	1	1
746977400039309312	15	8	bit	opposition	3	0
735848918454525953	4	16	not	save	1	0
735848918454525953	15	16	n't	save	1	1
764395208461004800	9	7	not	winner	1	0
764395208461004800	9	11	not	victim	1	1
727553077247619072	23	24	some	amazing	3	1
767069850762031104	7	3	n't	crazy	1	0
767069850762031104	7	10	n't	pain	1	0
767069850762031104	26	3	so	crazy	2	0
767069850762031104	26	10	so	pain	2	0
787346353638760448	4	19	so	worry	2	0
787346353638760448	11	19	so	worry	2	0
787346353638760448	15	19	no	worry	1	0
785270226304831488	5	13	more	baby	2	0
790569839572217856	12	7	so	watch	2	0
790569839572217856	12	9	so	child	2	0
790569839572217856	13	7	purely	watch	2	0
790569839572217856	13	9	purely	child	2	0
770352415677841408	10	4	never	hate	1	0
770352415677841408	10	18	never	hatred	1	0
770352415677841408	10	26	never	young	1	0
731547560561774592	2	7	not	sun	1	0
731547560561774592	2	10	not	beautiful	1	0
726508472263647232	3	4	some	sunshine	3	1
732422928445280259	14	9	so	amazing	2	0
732422928445280259	14	12	so	love	2	1